Date,S_and_P_Comp_P,Dividend_D,Earnings_E,Consumer_Price_Index_CPI,Date_Fraction,Long_Interest_Rate_GS10,Real_Price,Real_Dividend, Real_Total_Return_Price ,Real_Earnings, Real_TR_Scaled_Earnings ,Monthly_Total_Bond_Returns,Real_Total_Bond_Returns,10_Year_Annualized_Stock_Real_Return,10_Year_Annualized_Bond_Real_Return,Real_10_Year_Excess_Annualized_Returns
1965.01,86.12,2.52,4.59,31.2,1965.04,4.19,747.48,21.84,"94,032.10",39.87,"5,015.33",1,12.29,-3.48%,-1.59%,-1.89%
1965.02,86.75,2.53,4.64,31.2,1965.12,4.21,752.95,21.99,"94,950.49",40.24,"5,074.98",1,12.31,-2.65%,-1.55%,-1.10%
1965.03,86.83,2.55,4.68,31.3,1965.21,4.21,751.23,22.06,"94,966.26",40.49,"5,118.53",1,12.31,-2.21%,-1.76%,-0.46%
1965.04,87.97,2.57,4.73,31.4,1965.29,4.2,758.67,22.16,"96,140.16",40.82,"5,172.94",1,12.33,-2.23%,-2.08%,-0.15%
1965.05,89.28,2.59,4.79,31.4,1965.37,4.21,769.97,22.34,"97,807.71",41.28,"5,243.88",1,12.36,-1.81%,-1.98%,0.17%
1965.06,85.04,2.61,4.84,31.6,1965.46,4.21,728.76,22.37,"92,809.85",41.48,"5,282.22",1,12.33,-1.09%,-1.83%,0.74%
1965.07,84.91,2.63,4.89,31.6,1965.54,4.2,727.65,22.51,"92,906.86",41.88,"5,346.90",1,12.38,-1.17%,-2.05%,0.88%
1965.08,86.49,2.64,4.93,31.6,1965.62,4.25,741.19,22.65,"94,876.68",42.28,"5,411.70",1,12.37,-2.11%,-2.22%,0.12%
1965.09,89.38,2.66,4.98,31.6,1965.71,4.29,765.95,22.8,"98,290.08",42.68,"5,476.44",1,12.38,-2.59%,-2.23%,-0.36%
1965.1,91.39,2.68,5.05,31.7,1965.79,4.35,780.71,22.89,"100,428.24",43.14,"5,549.43",1,12.32,-2.38%,-1.98%,-0.40%
1965.11,92.15,2.7,5.12,31.7,1965.87,4.45,787.2,23.07,"101,510.65",43.74,"5,640.09",0.99,12.27,-2.36%,-1.88%,-0.47%
1965.12,91.73,2.72,5.19,31.8,1965.96,4.62,781.15,23.16,"100,979.13",44.2,"5,713.31",1,12.11,-2.46%,-1.69%,-0.76%
1966.01,93.32,2.74,5.24,31.8,1966.04,4.61,794.69,23.33,"102,980.81",44.62,"5,782.46",0.99,12.17,-1.77%,-1.52%,-0.26%
1966.02,92.69,2.76,5.29,32,1966.12,4.83,784.39,23.36,"101,898.53",44.77,"5,815.55",1,11.93,-1.30%,-1.33%,0.03%
1966.03,88.88,2.78,5.34,32.1,1966.21,4.87,749.81,23.45,"97,659.51",45.05,"5,867.48",1.01,11.9,-0.82%,-1.22%,0.40%
1966.04,91.6,2.8,5.38,32.3,1966.29,4.75,767.97,23.45,"100,279.47",45.11,"5,889.78",1,11.99,-1.01%,-1.15%,0.14%
1966.05,86.78,2.81,5.42,32.3,1966.37,4.78,727.56,23.59,"95,259.42",45.44,"5,949.60",1,12.01,-0.61%,-1.40%,0.79%
1966.06,86.06,2.83,5.46,32.4,1966.46,4.81,719.29,23.65,"94,435.57",45.63,"5,991.38",0.99,11.99,-0.49%,-1.35%,0.86%
1966.07,85.84,2.85,5.48,32.5,1966.54,5.02,715.25,23.75,"94,164.14",45.63,"6,007.76",0.99,11.8,-0.25%,-1.16%,0.92%
1966.08,80.65,2.87,5.49,32.7,1966.62,5.22,667.89,23.77,"88,190.50",45.49,"6,006.94",1.01,11.6,0.30%,-0.94%,1.24%
1966.09,77.81,2.89,5.51,32.7,1966.71,5.18,644.37,23.93,"85,348.32",45.63,"6,043.82",1.02,11.68,0.84%,-0.86%,1.69%
1966.1,77.13,2.88,5.52,32.9,1966.79,5.01,634.86,23.73,"84,350.10",45.46,"6,040.37",0.99,11.82,0.59%,-0.84%,1.42%
1966.11,80.99,2.88,5.54,32.9,1966.87,5.16,666.63,23.68,"88,833.59",45.57,"6,072.88",1.03,11.73,0.01%,-0.63%,0.65%
1966.12,81.33,2.87,5.55,32.9,1966.96,4.84,669.43,23.62,"89,468.85",45.68,"6,105.40",1.02,12.08,0.28%,-0.60%,0.88%
1967.01,84.45,2.88,5.52,32.9,1967.04,4.58,695.11,23.71,"93,165.09",45.41,"6,085.98",1,12.37,-0.23%,-1.08%,0.85%
1967.02,87.36,2.89,5.48,32.9,1967.12,4.63,719.06,23.79,"96,641.09",45.13,"6,065.88",1.01,12.37,-0.93%,-1.24%,0.31%
1967.03,89.42,2.9,5.45,33,1967.21,4.54,733.79,23.8,"98,886.71",44.72,"6,026.98",1,12.47,-1.23%,-1.38%,0.14%
1967.04,90.96,2.9,5.41,33.1,1967.29,4.59,744.17,23.73,"100,552.30",44.26,"5,980.52",0.98,12.43,-1.60%,-1.31%,-0.29%
1967.05,92.59,2.9,5.37,33.2,1967.37,4.85,755.22,23.65,"102,312.24",43.8,"5,933.87",0.99,12.19,-1.81%,-1.16%,-0.65%
1967.06,91.43,2.9,5.33,33.3,1967.46,5.02,743.52,23.58,"100,993.28",43.34,"5,887.50",0.99,12.04,-1.66%,-0.92%,-0.74%
1967.07,93.01,2.91,5.32,33.4,1967.54,5.16,754.11,23.57,"102,697.70",43.13,"5,874.12",1,11.92,-1.75%,-0.85%,-0.90%
1967.08,94.49,2.91,5.31,33.5,1967.62,5.28,763.82,23.55,"104,287.68",42.92,"5,860.59",1,11.83,-2.14%,-0.79%,-1.35%
1967.09,95.81,2.92,5.3,33.6,1967.71,5.3,772.19,23.53,"105,697.60",42.72,"5,846.96",0.99,11.83,-2.41%,-0.72%,-1.70%
1967.1,95.66,2.92,5.31,33.7,1967.79,5.48,768.69,23.46,"105,486.62",42.67,"5,855.47",0.98,11.68,-2.64%,-0.69%,-1.95%
1967.11,92.66,2.92,5.32,33.8,1967.87,5.75,742.38,23.39,"102,143.68",42.62,"5,864.50",1.01,11.46,-2.28%,-0.53%,-1.75%
1967.12,95.3,2.92,5.33,33.9,1967.96,5.7,761.28,23.33,"105,011.44",42.58,"5,873.15",1.02,11.53,-2.59%,-0.63%,-1.96%
1968.01,95.04,2.93,5.37,34.1,1968.04,5.53,754.75,23.27,"104,378.19",42.62,"5,893.97",1,11.66,-2.93%,-0.93%,-2.00%
1968.02,90.75,2.94,5.4,34.2,1968.12,5.56,718.57,23.28,"99,643.54",42.78,"5,932.86",0.99,11.66,-2.63%,-0.97%,-1.66%
1968.03,89.09,2.95,5.44,34.3,1968.21,5.74,703.37,23.29,"97,804.80",42.95,"5,972.14",1.01,11.52,-2.50%,-0.87%,-1.63%
1968.04,95.67,2.96,5.48,34.4,1968.29,5.64,753.13,23.33,"104,993.46",43.17,"6,017.70",0.99,11.63,-2.81%,-1.05%,-1.76%
1968.05,97.87,2.98,5.53,34.5,1968.37,5.87,768.21,23.36,"107,367.97",43.38,"6,063.02",1.02,11.45,-2.60%,-1.05%,-1.54%
1968.06,100.5,2.99,5.57,34.7,1968.46,5.72,784.31,23.33,"109,889.51",43.47,"6,090.39",1.02,11.57,-2.86%,-1.27%,-1.59%
1968.07,100.3,3,5.6,34.9,1968.54,5.5,778.26,23.3,"109,314.43",43.45,"6,103.30",1.01,11.75,-2.89%,-1.54%,-1.35%
1968.08,98.11,3.02,5.63,35,1968.62,5.42,759.09,23.34,"106,895.30",43.56,"6,134.14",1,11.84,-2.03%,-1.45%,-0.58%
1968.09,101.3,3.03,5.66,35.1,1968.71,5.46,781.54,23.38,"110,330.83",43.67,"6,164.59",1,11.82,-2.37%,-1.44%,-0.93%
1968.1,103.8,3.04,5.69,35.3,1968.79,5.58,796.29,23.35,"112,687.82",43.68,"6,180.82",1,11.7,-2.94%,-1.51%,-1.43%
1968.11,105.4,3.06,5.73,35.4,1968.87,5.7,806.28,23.38,"114,377.34",43.81,"6,214.43",0.98,11.62,-3.66%,-1.52%,-2.15%
1968.12,106.5,3.07,5.76,35.5,1968.96,6.03,812.4,23.42,"115,522.32",43.94,"6,247.97",1,11.35,-3.62%,-1.39%,-2.23%
1969.01,102,3.08,5.78,35.6,1969.04,6.04,775.89,23.43,"110,607.93",43.97,"6,267.78",0.99,11.37,-2.89%,-1.48%,-1.41%
1969.02,101.5,3.09,5.8,35.8,1969.12,6.19,767.77,23.37,"109,728.52",43.87,"6,270.20",1,11.24,-3.03%,-1.40%,-1.62%
1969.03,99.3,3.1,5.82,36.1,1969.21,6.3,744.89,23.25,"106,735.01",43.66,"6,255.77",1.01,11.11,-2.63%,-1.33%,-1.30%
1969.04,101.3,3.11,5.83,36.3,1969.29,6.17,755.71,23.2,"108,561.88",43.47,"6,244.37",0.99,11.22,-2.67%,-1.50%,-1.17%
1969.05,104.6,3.12,5.83,36.4,1969.37,6.32,778.18,23.21,"112,068.36",43.4,"6,249.83",0.99,11.12,-3.29%,-1.51%,-1.78%
1969.06,99.14,3.13,5.84,36.6,1969.46,6.57,733.53,23.16,"105,916.02",43.21,"6,239.15",0.99,10.92,-2.62%,-1.14%,-1.47%
1969.07,94.71,3.14,5.86,36.8,1969.54,6.72,696.94,23.08,"100,911.07",43.1,"6,240.13",1.01,10.8,-2.11%,-1.10%,-1.02%
1969.08,94.18,3.14,5.87,37,1969.62,6.69,689.3,23.01,"100,081.54",42.99,"6,241.37",0.97,10.82,-1.64%,-1.19%,-0.45%
1969.09,94.51,3.15,5.89,37.1,1969.71,7.16,689.85,22.99,"100,439.71",42.99,"6,259.55",1.01,10.49,-1.63%,-1.11%,-0.52%
1969.1,95.52,3.15,5.85,37.3,1969.79,7.1,693.48,22.89,"101,246.54",42.5,"6,204.24",1,10.55,-2.13%,-1.77%,-0.36%
1969.11,96.21,3.16,5.82,37.5,1969.87,7.14,694.77,22.8,"101,711.36",42,"6,149.27",0.97,10.52,-2.29%,-1.96%,-0.33%
1969.12,91.11,3.16,5.78,37.7,1969.96,7.65,654.45,22.7,"96,085.67",41.52,"6,095.66",1,10.16,-1.41%,-1.48%,0.06%
1970.01,90.31,3.16,5.73,37.8,1970.04,7.79,646.98,22.66,"95,267.29",41.05,"6,044.53",1.05,10.1,-1.15%,-1.72%,0.57%
1970.02,87.16,3.17,5.68,38,1970.12,7.24,621.13,22.57,"91,737.38",40.48,"5,978.30",1.02,10.5,-0.49%,-3.08%,2.59%
1970.03,88.65,3.17,5.63,38.2,1970.21,7.07,628.44,22.47,"93,093.70",39.91,"5,912.21",0.98,10.63,-1.69%,-3.43%,1.75%
1970.04,85.95,3.17,5.59,38.5,1970.29,7.39,604.55,22.32,"89,830.58",39.34,"5,845.86",0.97,10.38,-1.56%,-2.50%,0.94%
1970.05,76.06,3.18,5.56,38.6,1970.37,7.91,533.6,22.29,"79,564.07",38.98,"5,812.66",1.01,10.04,0.03%,-1.43%,1.47%
1970.06,75.59,3.18,5.52,38.8,1970.46,7.84,527.57,22.19,"78,940.61",38.53,"5,764.68",1.03,10.11,0.67%,-1.28%,1.94%
1970.07,75.72,3.18,5.47,39,1970.54,7.46,525.77,22.1,"78,946.46",37.96,"5,699.61",1,10.39,1.16%,-1.76%,2.91%
1970.08,77.92,3.19,5.41,39,1970.62,7.53,541.05,22.13,"81,517.08",37.59,"5,663.23",1.02,10.4,1.11%,-2.26%,3.37%
1970.09,82.58,3.19,5.36,39.2,1970.71,7.39,570.48,22.04,"86,228.11",37.03,"5,596.79",1.01,10.51,0.74%,-2.60%,3.34%
1970.1,84.37,3.17,5.28,39.4,1970.79,7.33,579.88,21.81,"87,924.72",36.31,"5,505.93",1.04,10.57,0.78%,-2.78%,3.56%
1970.11,84.28,3.16,5.21,39.6,1970.87,6.84,576.34,21.59,"87,660.09",35.61,"5,415.49",1.04,10.95,1.18%,-3.63%,4.81%
1970.12,90.05,3.14,5.13,39.8,1970.96,6.39,612.7,21.36,"93,461.63",34.9,"5,324.36",1.02,11.32,0.32%,-4.02%,4.33%
1971.01,93.49,3.13,5.16,39.8,1971.04,6.24,636.11,21.3,"97,302.67",35.11,"5,370.43",1.01,11.5,-0.17%,-4.01%,3.84%
1971.02,97.11,3.12,5.19,39.9,1971.12,6.11,659.08,21.18,"101,086.92",35.22,"5,402.54",1.04,11.64,-0.96%,-4.45%,3.49%
1971.03,99.6,3.11,5.22,40,1971.21,5.7,674.29,21.05,"103,688.80",35.34,"5,434.29",0.99,12.03,-0.88%,-4.69%,3.82%
1971.04,103,3.11,5.25,40.1,1971.29,5.83,695.57,20.98,"107,229.82",35.48,"5,469.06",0.96,11.94,-1.15%,-4.87%,3.72%
1971.05,101.6,3.1,5.29,40.3,1971.37,6.39,682.71,20.85,"105,515.30",35.52,"5,490.40",1,11.46,-1.23%,-4.65%,3.42%
1971.06,99.72,3.1,5.32,40.6,1971.46,6.52,665.13,20.68,"103,063.91",35.48,"5,498.40",0.99,11.32,-1.00%,-4.19%,3.20%
1971.07,99,3.1,5.36,40.7,1971.54,6.73,658.7,20.6,"102,334.42",35.64,"5,537.09",1.02,11.19,-1.24%,-4.49%,3.25%
1971.08,97.24,3.09,5.39,40.8,1971.62,6.58,645.41,20.53,"100,534.59",35.8,"5,576.06",1.04,11.34,-1.06%,-4.91%,3.85%
1971.09,99.4,3.09,5.43,40.8,1971.71,6.14,659.74,20.51,"103,034.00",36.04,"5,628.52",1.02,11.77,-2.25%,-5.42%,3.17%
1971.1,97.29,3.08,5.52,40.9,1971.79,5.93,644.16,20.41,"100,865.98",36.55,"5,722.89",1.01,11.99,-1.89%,-5.41%,3.52%
1971.11,92.78,3.08,5.61,40.9,1971.87,5.81,614.3,20.37,"96,456.02",37.14,"5,832.27",1,12.16,-1.19%,-4.59%,3.40%
1971.12,99.17,3.07,5.7,41.1,1971.96,5.93,653.41,20.23,"102,862.17",37.56,"5,912.22",1,12.05,-1.74%,-4.60%,2.86%
1972.01,103.3,3.07,5.74,41.1,1972.04,5.95,680.63,20.23,"107,411.29",37.8,"5,964.99",1,12.09,-2.67%,-4.99%,2.32%
1972.02,105.2,3.07,5.77,41.3,1972.12,6.08,689.79,20.13,"109,121.92",37.86,"5,988.56",1.01,11.98,-3.04%,-4.74%,1.69%
1972.03,107.7,3.07,5.81,41.4,1972.21,6.07,704.47,20.08,"111,710.01",38,"6,026.32",1,12.02,-3.53%,-4.36%,0.83%
1972.04,108.8,3.07,5.86,41.5,1972.29,6.19,709.95,20.03,"112,843.76",38.26,"6,081.25",1.01,11.94,-3.15%,-4.24%,1.08%
1972.05,107.7,3.07,5.92,41.6,1972.37,6.13,701.09,19.98,"111,699.06",38.52,"6,136.36",1.01,12.03,-3.09%,-4.16%,1.07%
1972.06,108,3.07,5.97,41.7,1972.46,6.11,701.35,19.94,"112,006.29",38.77,"6,191.46",1.01,12.08,-3.76%,-4.55%,0.80%
1972.07,107.2,3.07,6.03,41.9,1972.54,6.11,692.84,19.86,"110,910.28",38.95,"6,235.26",1,12.08,-3.69%,-4.32%,0.63%
1972.08,111,3.08,6.08,42,1972.62,6.21,715.69,19.84,"114,833.00",39.22,"6,293.40",0.98,12.02,-3.97%,-3.72%,-0.24%
1972.09,109.4,3.08,6.14,42.1,1972.71,6.55,703.7,19.81,"113,173.82",39.49,"6,351.80",1.01,11.76,-2.74%,-3.04%,0.30%
1972.1,109.6,3.1,6.23,42.3,1972.79,6.48,701.65,19.87,"113,110.90",39.91,"6,433.01",1.02,11.83,-1.94%,-2.23%,0.29%
1972.11,115.1,3.13,6.33,42.4,1972.87,6.28,735.12,19.97,"118,775.20",40.41,"6,528.68",1,12.04,-1.96%,-2.08%,0.12%
1972.12,117.5,3.15,6.42,42.5,1972.96,6.36,748.68,20.07,"121,236.78",40.91,"6,624.17",1,12,-1.99%,-1.92%,-0.07%
1973.01,118.4,3.16,6.55,42.6,1973.04,6.46,752.65,20.07,"122,149.41",41.62,"6,753.99",0.99,11.95,-1.71%,-1.76%,0.05%
1973.02,114.2,3.16,6.67,42.9,1973.12,6.64,720.87,19.97,"117,262.57",42.12,"6,852.29",1,11.78,-1.11%,-1.70%,0.59%
1973.03,112.4,3.17,6.8,43.3,1973.21,6.71,702.96,19.83,"114,616.86",42.53,"6,934.12",1.01,11.67,-0.51%,-1.40%,0.89%
1973.04,110.3,3.19,6.94,43.6,1973.29,6.67,685.08,19.79,"111,970.46",43.13,"7,048.48",0.99,11.69,0.07%,-1.33%,1.40%
1973.05,107.2,3.2,7.09,43.9,1973.37,6.85,661.27,19.76,"108,348.98",43.71,"7,162.63",1,11.53,0.77%,-1.15%,1.92%
1973.06,104.8,3.22,7.23,44.2,1973.46,6.9,642.08,19.73,"105,473.69",44.3,"7,276.48",0.99,11.47,1.19%,-1.34%,2.52%
1973.07,105.8,3.24,7.38,44.3,1973.54,7.13,646.74,19.79,"106,510.60",45.13,"7,432.92",0.99,11.32,1.12%,-1.47%,2.59%
1973.08,103.8,3.25,7.54,45.1,1973.62,7.4,623.26,19.53,"102,911.65",45.25,"7,472.17",1.03,10.98,1.19%,-1.37%,2.56%
1973.09,105.6,3.27,7.69,45.2,1973.71,7.09,632.67,19.59,"104,734.19",46.07,"7,626.95",1.03,11.26,1.29%,-1.46%,2.76%
1973.1,109.8,3.31,7.85,45.6,1973.79,6.79,652.06,19.64,"108,215.39",46.6,"7,733.43",1.01,11.47,1.00%,-1.52%,2.51%
1973.11,102,3.34,8,45.9,1973.87,6.73,601.78,19.72,"100,143.71",47.22,"7,857.68",1,11.51,1.65%,-1.56%,3.21%
1973.12,94.78,3.38,8.16,46.2,1973.96,6.74,555.55,19.81,"92,725.59",47.83,"7,983.13",0.99,11.49,2.41%,-1.54%,3.95%
1974.01,96.11,3.4,8.23,46.6,1974.04,6.99,558.51,19.76,"93,494.48",47.81,"8,002.79",1.01,11.25,2.42%,-1.20%,3.62%
1974.02,93.45,3.42,8.29,47.2,1974.12,6.96,536.15,19.62,"90,024.99",47.58,"7,989.37",0.99,11.2,2.22%,-1.20%,3.43%
1974.03,97.44,3.44,8.36,47.8,1974.21,7.21,552.03,19.49,"92,963.18",47.36,"7,975.91",0.99,10.93,1.92%,-1.15%,3.08%
1974.04,92.46,3.46,8.49,48,1974.29,7.51,521.63,19.52,"88,118.37",47.88,"8,088.16",1,10.72,2.47%,-1.08%,3.55%
1974.05,89.67,3.48,8.61,48.6,1974.37,7.58,499.64,19.39,"84,677.30",47.99,"8,133.75",1.01,10.6,2.82%,-1.33%,4.15%
1974.06,89.79,3.5,8.74,49,1974.46,7.54,496.23,19.34,"84,371.63",48.3,"8,212.59",0.99,10.61,2.64%,-1.33%,3.97%
1974.07,79.31,3.53,8.86,49.4,1974.54,7.81,434.76,19.35,"74,194.79",48.59,"8,291.68",0.99,10.4,3.83%,-0.95%,4.78%
1974.08,76.03,3.56,8.99,50,1974.62,8.04,411.78,19.28,"70,547.02",48.67,"8,338.59",1.01,10.18,5.24%,-0.32%,5.56%
1974.09,68.12,3.59,9.11,50.6,1974.71,8.04,364.56,19.21,"62,732.26",48.75,"8,389.47",1.02,10.12,6.58%,-0.10%,6.68%
1974.1,69.44,3.59,9.04,51.1,1974.79,7.9,367.99,19.04,"63,595.21",47.89,"8,276.05",1.02,10.19,6.36%,0.11%,6.25%
1974.11,71.74,3.6,8.96,51.5,1974.87,7.68,377.23,18.91,"65,463.68",47.13,"8,179.15",1.02,10.33,6.19%,0.42%,5.77%
1974.12,67.07,3.6,8.89,51.9,1974.96,7.43,349.95,18.78,"61,002.19",46.39,"8,085.72",1,10.49,6.87%,0.39%,6.47%
1975.01,72.56,3.62,8.74,52.1,1975.04,7.5,377.15,18.83,"66,015.75",45.45,"7,954.76",1.01,10.47,6.49%,0.57%,5.93%
1975.02,80.1,3.65,8.6,52.5,1975.12,7.39,413.16,18.81,"72,594.84",44.34,"7,791.18",0.98,10.53,6.03%,0.47%,5.56%
1975.03,83.78,3.67,8.45,52.7,1975.21,7.73,430.51,18.86,"75,918.00",43.42,"7,657.04",0.97,10.31,5.47%,0.54%,4.93%
1975.04,84.72,3.68,8.29,52.9,1975.29,8.23,433.69,18.86,"76,756.63",42.42,"7,507.75",1.02,9.99,5.41%,1.16%,4.25%
1975.05,90.1,3.7,8.12,53.2,1975.37,8.06,458.63,18.82,"81,448.13",41.35,"7,343.29",1.02,10.12,5.03%,1.44%,3.59%
1975.06,92.4,3.71,7.96,53.6,1975.46,7.86,466.83,18.74,"83,181.33",40.22,"7,165.84",0.99,10.25,5.04%,1.80%,3.24%
1975.07,92.49,3.71,7.89,54.2,1975.54,8.06,462.11,18.54,"82,615.87",39.44,"7,050.65",0.98,10.06,5.33%,1.96%,3.37%
1975.08,85.71,3.71,7.83,54.3,1975.62,8.4,427.45,18.5,"76,694.35",39.03,"7,003.40",1,9.88,5.90%,2.20%,3.70%
1975.09,84.67,3.71,7.76,54.6,1975.71,8.43,419.94,18.4,"75,622.59",38.49,"6,930.81",1.03,9.88,5.81%,2.24%,3.58%
1975.1,88.57,3.7,7.83,54.9,1975.79,8.14,436.88,18.25,"78,947.46",38.61,"6,976.35",1.01,10.09,5.48%,2.15%,3.32%
1975.11,90.07,3.69,7.89,55.3,1975.87,8.05,441.07,18.07,"79,975.89",38.65,"7,008.73",1.01,10.14,5.97%,2.45%,3.52%
1975.12,88.7,3.68,7.96,55.5,1975.96,8,432.79,17.96,"78,746.92",38.84,"7,066.80",1.02,10.21,6.65%,2.77%,3.88%
1976.01,96.86,3.68,8.19,55.6,1976.04,7.74,471.76,17.94,"86,108.64",39.91,"7,283.88",1,10.44,5.76%,2.64%,3.12%
1976.02,100.6,3.69,8.43,55.8,1976.12,7.79,488.22,17.89,"89,385.09",40.9,"7,487.26",1.01,10.43,5.98%,3.08%,2.90%
1976.03,101.1,3.69,8.66,55.9,1976.21,7.73,489.77,17.88,"89,941.39",41.95,"7,704.18",1.02,10.53,6.60%,3.74%,2.86%
1976.04,101.9,3.71,8.86,56.1,1976.29,7.56,491.88,17.92,"90,604.21",42.75,"7,874.89",0.98,10.68,6.83%,4.02%,2.81%
1976.05,101.2,3.74,9.05,56.5,1976.37,7.9,485.04,17.91,"89,619.68",43.39,"8,017.36",1.01,10.42,6.97%,4.01%,2.96%
1976.06,101.8,3.76,9.25,56.8,1976.46,7.86,485.34,17.93,"89,950.89",44.1,"8,173.34",1.01,10.47,7.20%,3.91%,3.29%
1976.07,104.2,3.79,9.35,57.1,1976.54,7.83,494.18,17.97,"91,865.40",44.34,"8,243.20",1.01,10.5,6.78%,4.30%,2.47%
1976.08,103.3,3.82,9.45,57.4,1976.62,7.77,487.35,18.02,"90,875.14",44.58,"8,313.36",1.02,10.56,7.12%,4.39%,2.73%
1976.09,105.5,3.85,9.55,57.6,1976.71,7.59,496,18.1,"92,769.53",44.9,"8,397.62",1.02,10.72,6.58%,4.04%,2.54%
1976.1,101.9,3.92,9.67,57.9,1976.79,7.41,476.59,18.32,"89,425.18",45.23,"8,486.18",1.01,10.87,6.95%,3.97%,2.99%
1976.11,101.2,3.98,9.79,58,1976.87,7.29,472.5,18.6,"88,948.56",45.71,"8,604.81",1.04,11.01,7.37%,4.02%,3.36%
1976.12,104.7,4.05,9.91,58.2,1976.96,6.87,487.16,18.84,"92,004.23",46.11,"8,708.33",0.98,11.37,7.18%,3.84%,3.35%
1977.01,103.8,4.1,9.97,58.5,1977.04,7.21,480.5,18.96,"91,044.06",46.14,"8,741.87",0.99,11.1,7.92%,4.10%,3.82%
1977.02,101,4.14,10.02,59.1,1977.12,7.39,462.79,18.99,"87,988.55",45.93,"8,732.04",1,10.92,8.93%,4.18%,4.76%
1977.03,100.6,4.19,10.08,59.5,1977.21,7.46,457.86,19.07,"87,353.04",45.88,"8,752.67",1.01,10.86,9.43%,4.25%,5.18%
1977.04,99.05,4.25,10.19,60,1977.29,7.37,447.05,19.17,"85,595.14",46.01,"8,808.65",1,10.9,9.50%,3.66%,5.85%
1977.05,98.76,4.3,10.31,60.3,1977.37,7.46,443.52,19.33,"85,228.29",46.29,"8,894.52",1.02,10.84,9.53%,3.33%,6.20%
1977.06,99.29,4.36,10.42,60.7,1977.46,7.28,442.96,19.45,"85,432.51",46.49,"8,965.72",1,10.98,9.95%,3.39%,6.56%
1977.07,100.2,4.41,10.52,61,1977.54,7.33,444.82,19.56,"86,105.91",46.69,"9,037.43",1,10.95,10.17%,3.42%,6.75%
1977.08,97.75,4.45,10.61,61.2,1977.62,7.4,432.53,19.71,"84,043.88",46.96,"9,125.15",1.01,10.93,11.07%,3.25%,7.82%
1977.09,96.23,4.5,10.71,61.4,1977.71,7.34,424.42,19.85,"82,788.88",47.24,"9,214.06",0.99,11.01,10.84%,2.75%,8.09%
1977.1,93.74,4.56,10.77,61.6,1977.79,7.52,412.09,20.03,"80,710.46",47.35,"9,273.01",1,10.9,9.70%,2.84%,6.86%
1977.11,94.28,4.61,10.83,61.9,1977.87,7.58,412.46,20.18,"81,111.39",47.38,"9,317.31",1,10.87,8.21%,3.38%,4.83%
1977.12,93.82,4.67,10.89,62.1,1977.96,7.69,409.12,20.36,"80,789.41",47.49,"9,377.50",0.99,10.82,8.10%,3.41%,4.69%
1978.01,90.25,4.71,10.9,62.5,1978.04,7.96,391.04,20.42,"77,553.93",47.23,"9,366.62",1,10.62,8.97%,3.87%,5.10%
1978.02,88.98,4.76,10.91,62.9,1978.12,8.03,383.08,20.48,"76,314.80",46.97,"9,357.10",1.01,10.57,9.48%,4.28%,5.19%
1978.03,88.82,4.8,10.92,63.4,1978.21,8.04,379.38,20.5,"75,917.17",46.64,"9,333.66",1,10.55,9.84%,4.22%,5.62%
1978.04,92.71,4.84,11.02,63.9,1978.29,8.15,392.89,20.5,"78,963.83",46.72,"9,388.87",0.99,10.46,9.25%,4.08%,5.17%
1978.05,97.41,4.87,11.13,64.5,1978.37,8.35,408.97,20.46,"82,537.85",46.72,"9,427.92",1,10.3,8.49%,4.04%,4.45%
1978.06,97.66,4.91,11.23,65.2,1978.46,8.46,405.62,20.39,"82,204.24",46.64,"9,452.73",1,10.18,9.12%,4.30%,4.82%
1978.07,97.19,4.95,11.34,65.7,1978.54,8.64,400.6,20.39,"81,530.37",46.75,"9,515.62",1.02,10.05,9.13%,4.37%,4.76%
1978.08,103.9,4.98,11.46,66,1978.62,8.41,426.31,20.45,"87,109.84",47.01,"9,605.31",1.01,10.23,8.18%,4.09%,4.09%
1978.09,103.9,5.02,11.57,66.5,1978.71,8.42,423.1,20.44,"86,802.97",47.12,"9,666.12",0.99,10.22,8.35%,4.30%,4.06%
1978.1,100.6,5.04,11.82,67.1,1978.79,8.64,406,20.33,"83,641.98",47.72,"9,830.26",1,10.05,9.13%,4.64%,4.49%
1978.11,94.71,5.05,12.08,67.4,1978.87,8.81,380.53,20.3,"78,742.92",48.52,"10,040.70",0.99,9.97,9.56%,4.68%,4.87%
1978.12,96.11,5.07,12.33,67.7,1978.96,9.01,384.44,20.28,"79,902.52",49.32,"10,250.73",1,9.87,9.63%,4.75%,4.88%
1979.01,99.71,5.11,12.65,68.3,1979.04,9.1,395.34,20.27,"82,518.36",50.17,"10,471.66",1.01,9.8,9.60%,4.87%,4.73%
1979.02,98.23,5.16,12.98,69.1,1979.12,9.1,384.96,20.21,"80,703.88",50.86,"10,661.41",1.01,9.76,10.16%,4.89%,5.27%
1979.03,100.1,5.2,13.3,69.8,1979.21,9.12,388.35,20.17,"81,767.93",51.6,"10,864.27",1,9.72,9.93%,4.82%,5.11%
1979.04,102.1,5.25,13.53,70.6,1979.29,9.18,391.63,20.12,"82,809.69",51.88,"10,971.03",1,9.65,10.11%,5.04%,5.07%
1979.05,99.73,5.29,13.75,71.5,1979.37,9.25,377.72,20.05,"80,222.57",52.09,"11,063.12",1.03,9.55,10.84%,5.38%,5.46%
